Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[104.0, 347.0]",[26.   86.75],99.403,93.63074061551798
"[104.0, 348.0]",[26. 87.],108.4021,93.6661454584775
"[104.0, 349.0]",[26.   87.25],113.40159999999999,93.69949516198703
"[104.0, 350.0]",[26.  87.5],119.40100000000001,93.74755948275862
"[104.0, 351.0]",[26.   87.75],132.3997,93.84645339347078
"[105.0, 352.0]",[26.25 88.  ],118.4011,93.87399283876499
"[105.0, 353.0]",[26.25 88.25],111.4018,93.9048622859589
"[105.0, 354.0]",[26.25 88.5 ],100.40289999999999,93.92642930371635
"[105.0, 355.0]",[26.25 88.75],105.4024,93.94389245524295
"[105.0, 356.0]",[26.25 89.  ],95.4034,93.953801403658
"[105.0, 357.0]",[26.25 89.25],93.40359999999998,93.95645339558574
"[105.0, 358.0]",[26.25 89.5 ],99.403,93.9452771573604
"[106.0, 359.0]",[26.5  89.75],90.4039,93.94689569256757
"[106.0, 360.0]",[26.5 90. ],95.4034,93.94092099494097
"[106.0, 361.0]",[26.5  90.25],85.4044,93.93330719394193
"[106.0, 362.0]",[26.5 90.5],76.9923,93.92972776845636
"[106.0, 363.0]",[26.5  90.75],97.4032,93.92050146504813
"[106.0, 364.0]",[26.5 91. ],95.4034,93.92944594820383
"[106.0, 365.0]",[26.5  91.25],89.404,93.93026185910796
"[106.0, 366.0]",[26.5 91.5],100.40289999999999,93.93122310889441
"[107.0, 367.0]",[26.75 91.75],91.40379999999999,93.96970762852405
"[107.0, 368.0]",[26.75 92.  ],106.4023,93.98053367811336
"[107.0, 369.0]",[26.75 92.25],94.4035,94.00535161023946
"[107.0, 370.0]",[26.75 92.5 ],104.40249999999999,94.01564763081993
"[107.0, 371.0]",[26.75 92.75],108.4021,94.02960160361842
"[107.0, 372.0]",[26.75 93.  ],92.4037,94.05030398030364
"[107.0, 373.0]",[26.75 93.25],113.40159999999999,94.04419153027821
"[108.0, 374.0]",[27.  93.5],100.40289999999999,94.06506946938774
"[108.0, 375.0]",[27.   93.75],103.40259999999999,94.07960663951118
"[108.0, 376.0]",[27. 94.],92.4037,94.09814934959348
"[108.0, 377.0]",[27.   94.25],105.4024,94.11012661257605
"[108.0, 378.0]",[27.  94.5],91.40379999999999,94.1171975708502
"[108.0, 379.0]",[27.   94.75],99.403,94.14182341542187
"[108.0, 380.0]",[27. 95.],107.4022,94.13974307568436
"[109.0, 381.0]",[27.25 95.25],95.4034,94.19619634538152
"[109.0, 382.0]",[27.25 95.5 ],122.4007,94.23114635416665
"[109.0, 383.0]",[27.25 95.75],110.4019,94.26878006392329
"[109.0, 384.0]",[27.25 96.  ],111.4018,94.26878006392329
"[109.0, 384.0]",[27.25 96.  ],111.4018,94.28293410358566
"[109.0, 385.0]",[27.25 96.25],95.4034,94.29796797775128
"[109.0, 386.0]",[27.25 96.5 ],96.4033,94.3250357369255
"[109.0, 387.0]",[27.25 96.75],103.40259999999999,94.34816629790595
"[110.0, 388.0]",[27.5 97. ],116.40129999999999,94.40347494089833
"[110.0, 389.0]",[27.5  97.25],104.40249999999999,94.43531143867922
"[110.0, 390.0]",[27.5 97.5],101.4028,94.46618929831438
"[110.0, 391.0]",[27.5  97.75],109.402,94.51409738076622
"[110.0, 392.0]",[27.5 98. ],105.4024,94.55433730994152
"[110.0, 393.0]",[27.5  98.25],105.4024,94.6036885303266
